"sim","n_m1","n_0","n_p1","cov.sim.index","beta_cov_sim","beta_cov_proxy_sim","gamma_shape_sim","gamma_scale_sim","vonMises_kappa_sim","beta_cov_est","beta_cov_SE","beta_cov_95LCI","beta_cov_95UCI","beta_cov_in_95CI","beta_cov_est_new","beta_cov_SE_new","beta_cov_95LCI_new","beta_cov_95UCI_new","beta_cov_in_95CI_new","beta_cov_proxy_est_new","beta_cov_proxy_SE_new","beta_cov_proxy_95LCI_new","beta_cov_proxy_95UCI_new","beta_cov_proxy_in_95CI_new","gamma_shape_est","gamma_scale_est","vonMises_kappa_est","converg_mess_baseline","converg_mess_new","AICc_baseline","AICc_new","beta_sim_factor","proxy_factor","gamma_shape_est_new","gamma_scale_est_new","vonMises_kappa_est_new","deltaAICc"
315,10,10,10,15,0,-1,1,1,1,0.0915628536829161,0.176221305791389,-0.253824558976825,0.436950266342658,TRUE,0.086700924630004,0.103131166800097,-0.115432447981779,0.288834297241788,TRUE,-0.999060970791308,0.126213371168512,-1.24643463264898,-0.751687308933638,TRUE,1.04057516291871,0.955984110823972,1.0503828882319,0,0,67354.0206363522,67318.4739055701,"0 -1","-1: 10, 0: 10, +1: 10",1.04006065500358,0.959276716752637,1.0512719099532,35.5467307820363
316,10,10,10,16,0,-1,1,1,1,0.0189665251049054,0.211770457518925,-0.396095944621757,0.434028994831567,TRUE,0.0248683571564416,0.11545016641941,-0.201409811034758,0.251146525347641,TRUE,-1.19011052541882,0.141473288666576,-1.46739307597974,-0.91282797485789,TRUE,0.992856392437125,1.00040746815549,0.990556385255102,0,0,67323.900728864,67289.5765715294,"0 -1","-1: 10, 0: 10, +1: 10",0.993012022698084,0.998996460190117,0.991140969139659,34.3241573345585
317,10,10,10,17,0,-1,1,1,1,0.0270545455043309,0.168913681330873,-0.304010186400257,0.358119277408918,TRUE,0.0338237622067926,0.10034554975504,-0.162849901321958,0.230497425735543,TRUE,-0.913222374874985,0.121635839335576,-1.15162423920201,-0.674820510547956,TRUE,1.01737563711286,0.995092746404734,1.02460182884807,0,0,67355.9259500132,67324.8721488149,"0 -1","-1: 10, 0: 10, +1: 10",1.01854430507608,0.993150377256942,1.02586872432584,31.0538011983735
318,10,10,10,18,0,-1,1,1,1,0.0941154723646688,0.195985415061386,-0.290008882650781,0.478239827380119,TRUE,0.0924561795390799,0.101457765089702,-0.106397385988661,0.291309745066821,TRUE,-1.10545347699147,0.126307554272093,-1.35301173434011,-0.857895219642827,TRUE,1.0167139075792,1.00754521580078,1.01360349712624,0,0,67341.6491952506,67303.2384270743,"0 -1","-1: 10, 0: 10, +1: 10",1.0176391546626,1.00528941429143,1.01322113653825,38.410768176298
319,10,10,10,19,0,-1,1,1,1,0.012139334693952,0.144592147411501,-0.271256066679896,0.2955347360678,TRUE,0.00396870005288921,0.0989895013563777,-0.19004715745319,0.197984557558968,TRUE,-0.748265795513267,0.121877092013658,-0.987140506400511,-0.509391084626023,FALSE,1.01566584563469,0.993469283039265,0.999370339750196,0,0,67368.6170548479,67343.8524082048,"0 -1","-1: 10, 0: 10, +1: 10",1.01592528173705,0.994108992869805,1.00037433187519,24.7646466431179
320,10,10,10,20,0,-1,1,1,1,0.0264454050333231,0.147550174893125,-0.262747623669788,0.315638433736434,TRUE,0.0174696692662467,0.105491454966104,-0.189289783144046,0.22422912167654,TRUE,-0.748173469738203,0.129356612288484,-1.00170777098574,-0.494639168490662,TRUE,0.986390689416291,0.99639225362486,0.944776908796776,0,0,67371.0385001092,67348.2889807347,"0 -1","-1: 10, 0: 10, +1: 10",0.986825043768965,0.995601735264035,0.945175821430409,22.7495193745563
321,10,10,10,21,0,-1,1,1,1,0.173550416431677,0.169974082085065,-0.159592662760304,0.506693495623659,TRUE,0.166567389299893,0.11460914155904,-0.0580624004548786,0.391197179054665,TRUE,-0.850223227776117,0.140059285115263,-1.12473438230246,-0.575712073249776,TRUE,0.981115753410262,1.03434516465656,0.960532938062959,0,0,67349.8881477757,67328.011605111,"0 -1","-1: 10, 0: 10, +1: 10",0.98071039173715,1.03551427727239,0.960306186948848,21.876542664686
322,10,10,10,22,0,-1,1,1,1,-0.247913362313127,0.210222115235477,-0.659941136928491,0.164114412302238,TRUE,-0.230679402472546,0.102953648743543,-0.432464846086878,-0.0288939588582138,FALSE,-1.23759144288184,0.123871746166937,-1.48037560407112,-0.994807281692554,TRUE,0.966990165436492,1.02291824147661,1.00576975595335,0,0,67320.2754781639,67275.1563626288,"0 -1","-1: 10, 0: 10, +1: 10",0.968786473214093,1.01909499092499,1.00699779141996,45.1191155351262
323,10,10,10,23,0,-1,1,1,1,0.0704516033407345,0.178619793449813,-0.279636758746883,0.420539965428352,TRUE,0.0577824363171816,0.104852336854163,-0.14772436761184,0.263289240246203,TRUE,-1.01749464266187,0.126676731408841,-1.26577647390245,-0.769212811421286,TRUE,0.993000025479124,1.01751562711469,1.01590895986565,0,0,67353.2966593132,67315.8683567664,"0 -1","-1: 10, 0: 10, +1: 10",0.992921358487842,1.01927234050268,1.01714102965496,37.4283025468176
324,10,10,10,24,0,-1,1,1,1,-0.0606577060912536,0.173949817409196,-0.401593083330596,0.280277671148089,TRUE,-0.0487703118279475,0.106394883861444,-0.257300452335699,0.159759828679804,TRUE,-0.925316386911251,0.130514126187944,-1.18111937371334,-0.669513400109164,TRUE,1.01501446539212,1.01227880968547,0.991452930635773,0,0,67354.4709639487,67327.0075666605,"0 -1","-1: 10, 0: 10, +1: 10",1.01530856624687,1.01176882920074,0.991994105775763,27.4633972882148
325,10,10,10,25,0,-1,1,1,1,0.251121326874192,0.179114931311849,-0.0999374875903971,0.60218014133878,TRUE,0.233471213150143,0.102913865143524,0.0317637439590248,0.435178682341262,FALSE,-1.02338031735753,0.125052155445165,-1.26847803821916,-0.778282596495903,TRUE,0.998000622806413,1.0125187895756,0.989418890305963,0,0,67345.6512086165,67308.0822055811,"0 -1","-1: 10, 0: 10, +1: 10",0.999331368754198,1.01132171827248,0.991173796132056,37.5690030353144
326,10,10,10,26,0,-1,1,1,1,0.223120663694208,0.155597006549858,-0.0818438652457567,0.528085192634173,TRUE,0.222662808599389,0.100074056726221,0.0265212616291775,0.4188043555696,FALSE,-0.889251257398918,0.120584847990264,-1.12559321654107,-0.652909298256763,TRUE,1.00725724237715,1.01573690545497,0.987629892211611,0,0,67357.7089173469,67321.7580532258,"0 -1","-1: 10, 0: 10, +1: 10",1.00777714558898,1.01649701546368,0.989484928607635,35.950864121085
327,10,10,10,27,0,-1,1,1,1,-0.0524738076698974,0.184029500051899,-0.413164999864531,0.308217384524736,TRUE,-0.066212892133316,0.104581143744865,-0.271188167335257,0.138762383068626,TRUE,-1.04686372082237,0.130048012410416,-1.3017531414078,-0.791974300236936,TRUE,0.985102738235535,1.00661870098284,0.982238706571566,0,0,67352.8047216434,67316.2221469733,"0 -1","-1: 10, 0: 10, +1: 10",0.98496966846646,1.00795651563675,0.98184437783708,36.5825746700866
328,10,10,10,28,0,-1,1,1,1,0.210183114625959,0.193208532424936,-0.168498650432755,0.588864879684674,TRUE,0.22502519170386,0.103010576133897,0.0231281724546998,0.42692221095302,FALSE,-1.12573305867551,0.127182647929361,-1.3750064680755,-0.876459649275529,TRUE,1.01947554832866,0.999822681760018,1.02289883166694,0,0,67339.8430114089,67298.6185852569,"0 -1","-1: 10, 0: 10, +1: 10",1.02000980116854,1.00034732472895,1.02323892519067,41.2244261519809
329,10,10,10,29,0,-1,1,1,1,-0.0457745102844326,0.149913952294907,-0.339600457562506,0.24805143699364,TRUE,-0.0550397758194768,0.100465018196925,-0.251947593191611,0.141868041552657,TRUE,-0.876805021786667,0.123718505863579,-1.11928883750039,-0.634321206072945,TRUE,0.990546893508288,1.01991718464683,0.997471773948748,0,0,67367.2219073356,67331.2496711072,"0 -1","-1: 10, 0: 10, +1: 10",0.991467925731386,1.02096409845012,0.997947045355649,35.9722362284228
330,10,10,10,30,0,-1,1,1,1,0.151285525269294,0.193279963059384,-0.22753624126033,0.530107291798918,TRUE,0.151258068741612,0.114118608453826,-0.0724102937937147,0.37492643127694,TRUE,-1.02738002219976,0.139788081013501,-1.30135962645419,-0.753400417945334,TRUE,0.997659422190762,0.990739620568671,1.01073837334597,0,0,67343.0125210327,67314.330905429,"0 -1","-1: 10, 0: 10, +1: 10",0.999078220192478,0.986911698353428,1.00927901325655,28.6816156036657
331,10,10,10,31,0,-1,1,1,1,0.0131859381631347,0.179864818927661,-0.339342629020898,0.365714505347168,TRUE,0.0149218534102163,0.113168335382556,-0.206884008129942,0.236727714950375,TRUE,-0.948226047734984,0.138979367720677,-1.22062060306166,-0.675831492408308,TRUE,1.00931158158476,0.996275025449522,1.02209755272661,0,0,67352.7397377631,67325.951708032,"0 -1","-1: 10, 0: 10, +1: 10",1.00894783419878,0.997578985784988,1.02360372349078,26.7880297311058
332,10,10,10,32,0,-1,1,1,1,0.29413042027488,0.176750650329435,-0.0522944886148455,0.640555329164606,TRUE,0.306094835036595,0.101669694842648,0.106825894825827,0.505363775247362,FALSE,-1.00531420879987,0.125916266654697,-1.25210555651082,-0.75852286108892,TRUE,0.953394856396875,1.02690802267129,1.02595223862306,0,0,67344.7749996222,67308.3725967348,"0 -1","-1: 10, 0: 10, +1: 10",0.954409138665227,1.02579896265286,1.0266969810766,36.4024028874119
333,10,10,10,33,0,-1,1,1,1,-0.0438851211865651,0.167411298899163,-0.372005237633994,0.284234995260864,TRUE,-0.0461932335206902,0.101247942837523,-0.244635554991006,0.152249087949625,TRUE,-0.906653084685754,0.124591306696206,-1.1508475585971,-0.662458610774407,TRUE,0.994134837764176,0.995517566114081,0.95000313692761,0,0,67358.5927646825,67328.3458595721,"0 -1","-1: 10, 0: 10, +1: 10",0.995618786321789,0.992498045914921,0.950163564870658,30.2469051103544
334,10,10,10,34,0,-1,1,1,1,-0.0858372077812443,0.175358079375262,-0.429532727754873,0.257858312192385,TRUE,-0.111026938645718,0.103677744801723,-0.31423158445543,0.0921777071639935,TRUE,-0.974846944209924,0.129084438878478,-1.2278477953763,-0.721846093043545,TRUE,1.0116608569294,0.994599569587803,0.994686462957132,0,0,67355.7650435075,67323.0912911534,"0 -1","-1: 10, 0: 10, +1: 10",1.0121980359987,0.994613474104981,0.995254794461568,32.6737523541524
335,10,10,10,35,0,-1,1,1,1,0.0681751441928156,0.174014065857193,-0.272886157690664,0.409236446076295,TRUE,0.0714412213778806,0.108209454822582,-0.140645412861094,0.283527855616856,TRUE,-0.921530960314094,0.132433197937217,-1.1810952586285,-0.661966661999684,TRUE,0.999988405866451,0.977485644856793,1.03106942792872,0,0,67357.899592536,67330.5821036893,"0 -1","-1: 10, 0: 10, +1: 10",0.999402590275752,0.979052360941464,1.02959252510651,27.3174888467329
336,10,10,10,36,0,-1,1,1,1,0.056428917435195,0.161379837824572,-0.259869752531882,0.372727587402272,TRUE,0.0560557534390846,0.101868642145124,-0.143603116319358,0.255714623197527,TRUE,-0.833802084658535,0.12555251194743,-1.07988048624403,-0.587723683073038,TRUE,0.9905890083894,1.0163354919665,1.0036942327054,0,0,67361.809185458,67336.3769046661,"0 -1","-1: 10, 0: 10, +1: 10",0.990723392044301,1.01690043067402,1.0041013312485,25.4322807919525
337,10,10,10,37,0,-1,1,1,1,0.0221768151737787,0.172094431807769,-0.315122073109333,0.35947570345689,TRUE,0.0335563400982539,0.103976772092724,-0.170234388432214,0.237347068628722,TRUE,-0.917321664880022,0.127778814835078,-1.16776353994399,-0.666879789816055,TRUE,0.955849793514213,1.03375635472498,0.973817560661973,0,0,67359.19944667,67329.8796797145,"0 -1","-1: 10, 0: 10, +1: 10",0.955811060549837,1.03521278805145,0.974829118063246,29.3197669554938
338,10,10,10,38,0,-1,1,1,1,-0.0143401251441448,0.183927266022793,-0.374830942323737,0.346150692035447,TRUE,-0.0145431124770411,0.102337472419065,-0.215120872687269,0.186034647733187,TRUE,-0.984612859674429,0.12504133831447,-1.22968937934948,-0.739536339999378,TRUE,0.964428456338506,1.04239669011446,1.00072392502233,0,0,67351.4737942074,67319.3044657307,"0 -1","-1: 10, 0: 10, +1: 10",0.963985365758601,1.04365475834736,1.00047282918721,32.169328476768
339,10,10,10,39,0,-1,1,1,1,0.0410351485248827,0.166618619414169,-0.285531344680674,0.367601641730439,TRUE,0.0433426675086052,0.102559921175606,-0.15767108425285,0.24435641927006,TRUE,-0.894066297328718,0.128690702133267,-1.14629543865509,-0.641837156002342,TRUE,0.977700599743214,1.01753358966224,0.96925929753171,0,0,67361.2427539353,67333.1113289856,"0 -1","-1: 10, 0: 10, +1: 10",0.978234804164179,1.01664697743068,0.968752387911448,28.13142494965
340,10,10,10,40,0,-1,1,1,1,-0.138827917879975,0.184358934182801,-0.500164789106455,0.222508953346504,TRUE,-0.146733438494745,0.106142443907723,-0.354768805784945,0.0613019287954562,TRUE,-1.07359424662956,0.129890574288778,-1.32817509416679,-0.819013399092334,TRUE,1.00139506884584,0.979044530749034,0.995269180596886,0,0,67351.2174797497,67311.095562306,"0 -1","-1: 10, 0: 10, +1: 10",1.00145404919345,0.980044299803745,0.996271498918329,40.1219174437138
341,10,10,10,41,0,-1,1,1,1,0.0617030666697062,0.181372381436967,-0.29378026873701,0.417186402076422,TRUE,0.0874652389321912,0.103777838276438,-0.11593558648305,0.290866064347433,TRUE,-1.00983866097542,0.127756888262073,-1.26023756074599,-0.759439761204846,TRUE,1.02164146670959,0.987376477898678,1.01183496886801,0,0,67347.3985326955,67316.3498475819,"0 -1","-1: 10, 0: 10, +1: 10",1.0210855640577,0.988203676125099,1.01105295507119,31.0486851135211
342,10,10,10,42,0,-1,1,1,1,-0.0356185099292699,0.201849784123554,-0.431236817098621,0.359999797240081,TRUE,-0.0273475234066413,0.103087307478719,-0.229394933328137,0.174699886514854,TRUE,-1.24212214623903,0.128759060552951,-1.49448526760602,-0.989759024872032,TRUE,0.993184568116928,1.01403575588598,0.999885791020882,0,0,67335.6592715808,67287.1683104529,"0 -1","-1: 10, 0: 10, +1: 10",0.994120323587193,1.0136490241394,1.00002973490659,48.4909611278854
343,10,10,10,43,0,-1,1,1,1,0.00716219700124516,0.191903249031273,-0.368961259616271,0.383285653618762,TRUE,0.0155480360217515,0.113045908316293,-0.206017872877799,0.237113944921302,TRUE,-1.03241664625526,0.139894361426376,-1.30660455629118,-0.758228736219329,TRUE,0.988792930863108,1.02238931662319,1.0120635786908,0,0,67347.9509029788,67317.4045269684,"0 -1","-1: 10, 0: 10, +1: 10",0.989207739572696,1.02204897419659,1.01208955317751,30.5463760104321
344,10,10,10,44,0,-1,1,1,1,0.226950168638638,0.213614536427115,-0.191726629332726,0.645626966610002,TRUE,0.237269851039564,0.115806832668729,0.0102926298451983,0.464247072233929,FALSE,-1.19273433673732,0.143034061831693,-1.47307594648991,-0.912392726984726,TRUE,1.0168222810564,0.991550688660274,0.992272586737693,0,0,67327.3129561189,67292.3718536872,"0 -1","-1: 10, 0: 10, +1: 10",1.0174974918214,0.990344961781314,0.993379400418145,34.9411024317524
345,10,10,10,45,0,-1,1,1,1,0.234101027857968,0.18853873474714,-0.135428101937177,0.603630157653114,TRUE,0.226296770592823,0.124543257870468,-0.0178035293505795,0.470397070536226,TRUE,-0.955620543625364,0.151479258307802,-1.2525144343135,-0.658726652937233,TRUE,1.00717533351368,1.01423297030502,1.02037854839202,0,0,67340.3095697845,67316.2364907881,"0 -1","-1: 10, 0: 10, +1: 10",1.00803690595841,1.01374025671358,1.01964327618799,24.0730789964437
346,10,10,10,46,0,-1,1,1,1,-0.0488332602891295,0.171251955689497,-0.384480925722592,0.286814405144333,TRUE,-0.0549988828499443,0.104875469469359,-0.260551025871619,0.15055326017173,TRUE,-0.893273561928897,0.127917482002992,-1.14398721964781,-0.642559904209981,TRUE,1.00770280829778,0.985101330469072,0.955802293188781,0,0,67359.1093360579,67332.3557937418,"0 -1","-1: 10, 0: 10, +1: 10",1.00750904452607,0.986066438737963,0.956799928588867,26.7535423161316
347,10,10,10,47,0,-1,1,1,1,-0.118256987939019,0.197032495260396,-0.504433582433453,0.267919606555416,TRUE,-0.113224156202194,0.123637855531284,-0.355549900169277,0.129101587764888,TRUE,-1.02901237031786,0.1527870700706,-1.32846952495963,-0.729555215676086,TRUE,0.981649498259839,1.01033899266159,1.02179118601764,0,0,67342.847435081,67317.6429130948,"0 -1","-1: 10, 0: 10, +1: 10",0.981534236927054,1.01047129492464,1.02236426489053,25.2045219862484
