"sim","n_m1","n_0","n_p1","cov.sim.index","beta_cov_sim","beta_cov_proxy_sim","beta_cov_est","beta_cov_SE","beta_cov_95LCI","beta_cov_95UCI","beta_cov_in_95CI","beta_cov_est_new","beta_cov_SE_new","beta_cov_95LCI_new","beta_cov_95UCI_new","beta_cov_in_95CI_new","beta_cov_proxy_est_new","beta_cov_proxy_SE_new","beta_cov_proxy_95LCI_new","beta_cov_proxy_95UCI_new","beta_cov_proxy_in_95CI_new","converg_mess_baseline","converg_mess_new","AICc_baseline","AICc_new","beta_sim_factor","proxy_factor","deltaAICc"
308,10,10,10,8,0,-1,-0.0194058196372934,0.150128735061665,-0.313652733402712,0.274841094128125,NA,-0.018570317483353,0.0286229643075682,-0.074670296656962,0.0375296616902561,NA,-0.98372139647033,0.0353710316278574,-1.05304734455696,-0.914395448383703,NA,0,0,37479.6505049233,37380.1127820113,"0 -1","-1: 10, 0: 10, +1: 10",99.5377229120495
309,10,10,10,9,0,-1,0.00496916976614851,0.149074371216288,-0.28721122883573,0.297149568368027,NA,0.00858303132404835,0.0265735213553358,-0.0435001134748158,0.0606661761229125,NA,-0.990154801901193,0.0322597194864476,-1.053382690246,-0.926926913556391,NA,0,0,37340.3560593158,37237.0800434678,"0 -1","-1: 10, 0: 10, +1: 10",103.276015847972
310,10,10,10,10,0,-1,0.0315776547430247,0.154313919377111,-0.270872069549331,0.33402737903538,NA,0.0292160519898575,0.0255452286609021,-0.020851676162351,0.079283780142066,NA,-1.01583265471629,0.0320205313176156,-1.07859174286466,-0.95307356656793,NA,0,0,36941.758391744,36836.0784042637,"0 -1","-1: 10, 0: 10, +1: 10",105.679987480333
311,10,10,10,11,0,-1,-0.0268018116142327,0.152443173457034,-0.325584941279012,0.271981318050546,NA,-0.0256035636528809,0.0328682632130696,-0.09002417578488,0.0388170484791181,NA,-0.990851871779294,0.0405486720919233,-1.07032580870039,-0.9113779348582,NA,0,0,37680.9697606181,37591.1153518636,"0 -1","-1: 10, 0: 10, +1: 10",89.8544087544215
312,10,10,10,12,0,-1,-0.0420015663143519,0.155415112288163,-0.346609589052399,0.262606456423696,NA,-0.0417926715213129,0.0266009198602559,-0.0939295164030507,0.0103441733604248,NA,-1.02610838951213,0.0330340320818495,-1.0908539026567,-0.961362876367565,NA,0,0,37315.6890607236,37207.4768501848,"0 -1","-1: 10, 0: 10, +1: 10",108.212210538783
313,10,10,10,13,0,-1,-0.0151369812200202,0.157151327708508,-0.323147923651348,0.292873961211307,NA,-0.0152410340759435,0.0323610977540632,-0.0786676201740874,0.0481855520222004,NA,-1.02701271354468,0.0400800917847635,-1.10556824993988,-0.948457177149486,NA,0,0,37505.6500856593,37413.193199326,"0 -1","-1: 10, 0: 10, +1: 10",92.4568863332679
314,10,10,10,14,0,-1,-0.0070939270811018,0.14806954557587,-0.29730490361702,0.283117049454816,NA,-0.00697664111645832,0.0362622865108592,-0.078049416674815,0.0640961344418984,NA,-0.958396811040667,0.0447808486741727,-1.04616566163918,-0.87062796044215,NA,0,0,37669.4387390476,37586.9128838091,"0 -1","-1: 10, 0: 10, +1: 10",82.5258552385712
315,10,10,10,15,0,-1,0.0249778372842329,0.157301626620634,-0.283327685601776,0.333283360170242,NA,0.0241548772035566,0.0328124562617583,-0.0401563553137856,0.0884661097208987,NA,-1.03175828565777,0.0402561680597402,-1.11065892521045,-0.952857646105083,NA,0,0,37484.6946806172,37392.1919528935,"0 -1","-1: 10, 0: 10, +1: 10",92.5027277236804
316,10,10,10,16,0,-1,0.012656560522847,0.150122255985795,-0.281577654487213,0.306890775532907,NA,0.0108534378253152,0.0286898045169559,-0.0453775457514129,0.0670844214020432,NA,-0.989421021805915,0.0355189479867552,-1.05903688062871,-0.919805162983123,NA,0,0,37479.5707327007,37372.9495255886,"0 -1","-1: 10, 0: 10, +1: 10",106.621207112126
317,10,10,10,17,0,-1,0.0446477087006137,0.156897314334406,-0.262865376665882,0.35216079406711,NA,0.0407673630959024,0.0307136184649847,-0.019430222930372,0.100964949122177,NA,-1.02937007823754,0.0380682428800649,-1.10398246323719,-0.954757693237894,NA,0,0,37471.6697695099,37370.5185368044,"0 -1","-1: 10, 0: 10, +1: 10",101.15123270551
318,10,10,10,18,0,-1,0.0555992310796611,0.15228070374596,-0.242865463802833,0.354063925962155,NA,0.0549789388442267,0.0370470122490217,-0.0176318708986701,0.127589748587123,NA,-0.980927520179446,0.0463068486079593,-1.0716872756886,-0.890167764670297,NA,0,0,37677.0300238695,37595.5135543093,"0 -1","-1: 10, 0: 10, +1: 10",81.5164695601998
319,10,10,10,19,0,-1,-0.0092373263963968,0.148405277156986,-0.300106324739775,0.281631671946981,NA,-0.00804463874241187,0.0279297539283531,-0.0627859505390501,0.0466966730542263,NA,-0.982228195816961,0.0352624738541944,-1.05134137457697,-0.913115017056954,NA,0,0,37480.6731715967,37369.8450533968,"0 -1","-1: 10, 0: 10, +1: 10",110.828118199868
320,10,10,10,20,0,-1,-0.0180134455702284,0.146570440927639,-0.305286230986556,0.269259339846099,NA,-0.0161190324830211,0.0281894206594813,-0.0713692817206537,0.0391312167546115,NA,-0.95553648301732,0.0354647743079341,-1.02504616338071,-0.886026802653928,NA,0,0,37527.3872803728,37429.0819323098,"0 -1","-1: 10, 0: 10, +1: 10",98.3053480630479
321,10,10,10,21,0,-1,-0.0157891830347956,0.15543105418191,-0.320428451310432,0.288850085240841,NA,-0.0160472886911814,0.0293469994477946,-0.0735663506631756,0.0414717732808129,NA,-1.01738898298908,0.0368275508543242,-1.08956965630237,-0.945208309675786,NA,0,0,37418.6454996698,37320.9307419404,"0 -1","-1: 10, 0: 10, +1: 10",97.7147577294672
322,10,10,10,22,0,-1,0.00618456611151518,0.15170451758643,-0.291150824649912,0.303519956872942,NA,0.00419435436889808,0.0324312683608251,-0.0593697635912725,0.0677584723290686,NA,-0.991781672186119,0.0397139051555561,-1.06961949597645,-0.91394384839579,NA,0,0,37636.1459862146,37545.0291860332,"0 -1","-1: 10, 0: 10, +1: 10",91.1168001813639
323,10,10,10,23,0,-1,-0.0539686296759565,0.153170996440548,-0.354178266175544,0.246241006823631,NA,-0.054851170461435,0.028768483604686,-0.111236362216451,0.00153402129358059,NA,-1.0079761078952,0.0363171154196369,-1.07915634614007,-0.936795869650323,NA,0,0,37478.6869220712,37375.2993031776,"0 -1","-1: 10, 0: 10, +1: 10",103.387618893612
324,10,10,10,24,0,-1,-0.0180066440671008,0.150424415686243,-0.312833081207619,0.276819793073418,NA,-0.0181549487287514,0.0309984624457105,-0.0789108186984614,0.0426009212409586,NA,-0.991460548029683,0.0379865836133389,-1.06591288380755,-0.917008212251819,NA,0,0,37632.7431270313,37532.1260178003,"0 -1","-1: 10, 0: 10, +1: 10",100.617109230981
325,10,10,10,25,0,-1,-0.0109186425361907,0.147318880436316,-0.299658342434132,0.277821057361751,NA,-0.0105494308572977,0.0275408125882483,-0.0645284316352317,0.0434295699206363,NA,-0.972271787113314,0.0344299087629396,-1.03975316827968,-0.904790405946953,NA,0,0,37477.9048864737,37367.917118369,"0 -1","-1: 10, 0: 10, +1: 10",109.987768104715
326,10,10,10,26,0,-1,-0.0476612468602125,0.152766941463233,-0.347078950156488,0.251756456436063,NA,-0.0471443457732462,0.0308775919311917,-0.107663313887707,0.0133746223412141,NA,-1.00048148397829,0.0379785802132535,-1.07491813338023,-0.926044834576343,NA,0,0,37604.664296589,37505.8050178622,"0 -1","-1: 10, 0: 10, +1: 10",98.859278726748
327,10,10,10,27,0,-1,0.0545221877174414,0.149619230527059,-0.238726115510189,0.347770490945072,NA,0.0535368290021832,0.0307723074024568,-0.00677578522782741,0.113849443232194,NA,-0.98428606892971,0.0384612902554568,-1.05966881262935,-0.908903325230074,NA,0,0,37624.6357664264,37523.4668786344,"0 -1","-1: 10, 0: 10, +1: 10",101.168887791973
328,10,10,10,28,0,-1,-0.0041175639425903,0.140547965983301,-0.279586515370221,0.27135138748504,NA,-0.0027772345211781,0.0322189795884014,-0.065925274133076,0.0603708050907198,NA,-0.930990876921252,0.039300115927447,-1.0080176887273,-0.853964065115207,NA,0,0,37755.6044499752,37653.795596637,"0 -1","-1: 10, 0: 10, +1: 10",101.80885333816
329,10,10,10,29,0,-1,0.00875537051204342,0.153112008420113,-0.291338651591971,0.308849392616058,NA,0.0090097910374276,0.0319076624382274,-0.0535280781723596,0.0715476602472148,NA,-1.00873415780825,0.0401231839013713,-1.08737415320001,-0.930094162416484,NA,0,0,37633.3355368898,37528.3011882967,"0 -1","-1: 10, 0: 10, +1: 10",105.034348593057
330,10,10,10,30,0,-1,0.0206279744921057,0.168178508532972,-0.308995845206182,0.350251794190393,NA,0.0211658646076809,0.0327575696719044,-0.0430377921703132,0.0853695213856751,NA,-1.10853786342747,0.0406102785039386,-1.18813254669733,-1.02894318015761,NA,0,0,37534.6705527021,37430.059985502,"0 -1","-1: 10, 0: 10, +1: 10",104.610567200085
331,10,10,10,31,0,-1,0.00710456466221206,0.146024624851317,-0.279098440902342,0.293307570226766,NA,0.00359891513393485,0.0335439758029494,-0.0621460693381291,0.0693438996059988,NA,-0.953752658804285,0.0417994120863396,-1.03567800106846,-0.871827316540111,NA,0,0,37552.553669505,37465.728609259,"0 -1","-1: 10, 0: 10, +1: 10",86.8250602460175
332,10,10,10,32,0,-1,0.0300715695062368,0.143712918302442,-0.251600574479696,0.31174371349217,NA,0.0331329731215289,0.0319732450483286,-0.0295334356420687,0.0957993818851265,NA,-0.947205936579667,0.0390339145012028,-1.02371100317764,-0.870700869981694,NA,0,0,37708.6107046265,37613.8106671386,"0 -1","-1: 10, 0: 10, +1: 10",94.8000374879048
333,10,10,10,33,0,-1,-0.00436111658800515,0.14764195518284,-0.293734031353448,0.285011798177438,NA,-0.00440351208663548,0.0305369473285305,-0.0642548290483518,0.0554478048750809,NA,-0.965597028577349,0.0370852638553691,-1.03828281009104,-0.89291124706366,NA,0,0,37520.8542838218,37427.544299861,"0 -1","-1: 10, 0: 10, +1: 10",93.3099839607603
334,10,10,10,34,0,-1,0.0286956193720643,0.142545987111039,-0.250689381506282,0.308080620250411,NA,0.0270964970204851,0.0291868850022058,-0.0301087464047505,0.0843017404457206,NA,-0.932189507063236,0.0363808865993765,-1.00349473452365,-0.860884279602822,NA,0,0,37624.2835406302,37528.2826525558,"0 -1","-1: 10, 0: 10, +1: 10",96.0008880744499
335,10,10,10,35,0,-1,-0.0334974930144007,0.155693273356768,-0.338650701428815,0.271655715400013,NA,-0.0342696713936629,0.0290380276278339,-0.0911831597262964,0.0226438169389705,NA,-1.02138133516631,0.0369413717849935,-1.0937850934044,-0.948977576928222,NA,0,0,37467.3350018723,37365.9482730297,"0 -1","-1: 10, 0: 10, +1: 10",101.386728842641
336,10,10,10,36,0,-1,0.0169005717225154,0.142316410456062,-0.262034467180386,0.295835610625417,NA,0.0166577951902688,0.0275685348169706,-0.037375540157532,0.0706911305380696,NA,-0.934901659132385,0.0346064182617206,-1.00272899255929,-0.867074325705483,NA,0,0,37536.5414918919,37436.5703756827,"0 -1","-1: 10, 0: 10, +1: 10",99.9711162092281
337,10,10,10,37,0,-1,0.0376539496033676,0.148214817123255,-0.252841753933402,0.328149653140137,NA,0.0389009888640709,0.0325208528227589,-0.0248387114150642,0.102640689143206,NA,-0.962153285759427,0.040136068911199,-1.0408185353064,-0.883488036212459,NA,0,0,37352.6912009675,37262.0253640472,"0 -1","-1: 10, 0: 10, +1: 10",90.6658369203142
338,10,10,10,38,0,-1,-0.0571317219052209,0.150829530066111,-0.3527521686399,0.238488724829459,NA,-0.0585449369884307,0.0307840169509055,-0.118880501511676,0.00179062753481449,NA,-0.993813917312189,0.0381163748352882,-1.06852063921058,-0.919107195413795,NA,0,0,37613.8464169412,37512.8183182358,"0 -1","-1: 10, 0: 10, +1: 10",101.028098705377
339,10,10,10,39,0,-1,-0.00813616216503167,0.143359339319964,-0.289115304079618,0.272842979749554,NA,-0.00688439026862228,0.0284010080480184,-0.0625493431673705,0.048780562630126,NA,-0.942306196569112,0.0349409368231643,-1.0107891743286,-0.87382321880962,NA,0,0,37568.508129542,37469.7888088855,"0 -1","-1: 10, 0: 10, +1: 10",98.7193206565062
340,10,10,10,40,0,-1,-0.030786217630331,0.145383004805567,-0.315731671013456,0.254159235752794,NA,-0.029961703985325,0.0287102096569812,-0.0862326809016021,0.0263092729309521,NA,-0.950825662899468,0.0363684439483838,-1.02210650321206,-0.879544822586872,NA,0,0,37564.6525612676,37463.1353207962,"0 -1","-1: 10, 0: 10, +1: 10",101.517240471374
341,10,10,10,41,0,-1,-0.0480512518538017,0.143255403899331,-0.32882668408723,0.232724180379627,NA,-0.046414807897515,0.0282132458967111,-0.101711753742041,0.00888213794701117,NA,-0.943998604940016,0.0347022211978353,-1.01201370867132,-0.875983501208716,NA,0,0,37533.1006207879,37423.9334702651,"0 -1","-1: 10, 0: 10, +1: 10",109.167150522786
342,10,10,10,42,0,-1,0.00199712158009355,0.149359591777298,-0.290742299049016,0.294736542209203,NA,0.00517835576678948,0.0257707219813367,-0.0453313311722251,0.0556880427058041,NA,-0.993477644484283,0.0311620032865206,-1.05455404861198,-0.932401240356584,NA,0,0,37291.3442440032,37172.7605288428,"0 -1","-1: 10, 0: 10, +1: 10",118.583715160436
343,10,10,10,43,0,-1,0.00214797856885546,0.16522718519244,-0.321691353675256,0.325987310812967,NA,0.00222489981299691,0.029976490335877,-0.0565279416282349,0.0609777412542288,NA,-1.08334401249394,0.0374539822525527,-1.15675246878654,-1.00993555620133,NA,0,0,37434.528355569,37334.4088666154,"0 -1","-1: 10, 0: 10, +1: 10",100.119488953547
344,10,10,10,44,0,-1,0.0140657531290095,0.15496970663637,-0.289669290573014,0.317800796831033,NA,0.0138174157889934,0.0305015445727828,-0.045964513046504,0.0735993446244909,NA,-1.01760439869938,0.0375346977497987,-1.09117105445959,-0.944037742939182,NA,0,0,37523.6931465648,37428.1906608241,"0 -1","-1: 10, 0: 10, +1: 10",95.5024857406024
345,10,10,10,45,0,-1,-0.0408558251116556,0.149973854359291,-0.334799178278522,0.253087528055211,NA,-0.0374555941404691,0.0347687933286881,-0.105601176850614,0.0306899885696761,NA,-0.976800013299805,0.0435696506195891,-1.06219495933319,-0.891405067266417,NA,0,0,37669.5565757971,37582.977309111,"0 -1","-1: 10, 0: 10, +1: 10",86.5792666860652
346,10,10,10,46,0,-1,0.000179747768861909,0.14713921524763,-0.288207814829979,0.288567310367703,NA,-0.00227112567954181,0.0307202263561737,-0.0624816629345603,0.0579394115754767,NA,-0.967192614479723,0.0380207466241099,-1.0417119085283,-0.892673320431145,NA,0,0,37644.9552526372,37546.6670435787,"0 -1","-1: 10, 0: 10, +1: 10",98.2882090584753
347,10,10,10,47,0,-1,-0.0120974574219409,0.146975786506126,-0.300164705573396,0.275969790729514,NA,-0.00988632353309136,0.0271927581489607,-0.0631831501453623,0.0434105030791796,NA,-0.958436221617937,0.0341038717454401,-1.02527858197237,-0.891593861263502,NA,0,0,37446.6318018641,37344.1078534438,"0 -1","-1: 10, 0: 10, +1: 10",102.523948420298
348,10,10,10,48,0,-1,-0.0113154798658334,0.149940814327785,-0.3051940757609,0.282563116029233,NA,-0.0133084463790753,0.0294589787378924,-0.0710469837266757,0.0444300909685251,NA,-0.985725109336663,0.0367769876771446,-1.05780668064374,-0.913643538029587,NA,0,0,37546.0797483402,37447.2082539225,"0 -1","-1: 10, 0: 10, +1: 10",98.8714944176972
349,10,10,10,49,0,-1,0.0371657422031313,0.149637433602926,-0.256118238397607,0.330449722803869,NA,0.0352881222041261,0.0262622973625276,-0.0161850347777092,0.0867612791859613,NA,-0.980954442273157,0.0331809289135008,-1.0459878679172,-0.915921016629112,NA,0,0,37346.5062679925,37244.1296353341,"0 -1","-1: 10, 0: 10, +1: 10",102.376632658394
350,10,10,10,50,0,-1,-0.0224227670779909,0.154388336010147,-0.325018345290948,0.280172811134966,NA,-0.0215346880848934,0.0307732963025233,-0.0818492405234187,0.0387798643536319,NA,-1.01382728766986,0.03773952424889,-1.08779539599136,-0.939859179348363,NA,0,0,37573.5202492679,37470.6705089882,"0 -1","-1: 10, 0: 10, +1: 10",102.8497402797
351,10,10,10,51,0,-1,0.0162645344347969,0.151800632979569,-0.281259239035541,0.313788307905134,NA,0.0154379272184264,0.0274413525844961,-0.0383461355342511,0.069221989971104,NA,-1.00422783798383,0.0337212669099825,-1.07032030664046,-0.938135369327201,NA,0,0,37307.0148695454,37205.3519116139,"0 -1","-1: 10, 0: 10, +1: 10",101.662957931498
352,10,10,10,52,0,-1,0.0599770548467176,0.160863734061712,-0.255310070332867,0.375264180026302,NA,0.057157457801664,0.0311405936629912,-0.00387698423499497,0.118191899838323,NA,-1.05901953075393,0.0389912659796364,-1.13544100778564,-0.982598053722221,NA,0,0,37504.5398915316,37405.187765927,"0 -1","-1: 10, 0: 10, +1: 10",99.352125604586
353,10,10,10,53,0,-1,-0.028976681219005,0.156806889220878,-0.336312536619688,0.278359174181678,NA,-0.0273175584778267,0.0298459215778618,-0.0858144898558427,0.0311793729001892,NA,-1.02152087761195,0.0365689928664729,-1.09319478658114,-0.949846968642766,NA,0,0,37459.424624349,37364.144853945,"0 -1","-1: 10, 0: 10, +1: 10",95.2797704039331
354,10,10,10,54,0,-1,0.00756925064047581,0.159519275990378,-0.305082785140571,0.320221286421522,NA,0.00852867790745204,0.0309491699642299,-0.0521305805738473,0.0691879363887514,NA,-1.05517566740412,0.0381340826985217,-1.12991709607669,-0.980434238731542,NA,0,0,37538.8440413552,37432.4110832916,"0 -1","-1: 10, 0: 10, +1: 10",106.432958063539
355,10,10,10,55,0,-1,-0.0204826943813744,0.153356355032278,-0.321055627044977,0.280090238282228,NA,-0.0206724165130381,0.0290678392148073,-0.0776443344824615,0.0362995014563852,NA,-1.0139701841117,0.0351238668145874,-1.08281169806607,-0.945128670157327,NA,0,0,37519.4004167538,37417.528733968,"0 -1","-1: 10, 0: 10, +1: 10",101.871682785772
356,10,10,10,56,0,-1,0.00723762414463196,0.157342471302866,-0.301147952847513,0.315623201136777,NA,0.00782620093469915,0.0309985832663974,-0.0529299058392057,0.068582307708604,NA,-1.03353877834537,0.0386032955803315,-1.10919984736737,-0.957877709323362,NA,0,0,37549.6852249417,37443.8553660053,"0 -1","-1: 10, 0: 10, +1: 10",105.829858936355
357,10,10,10,57,0,-1,0.00176169516085219,0.157483627210554,-0.306900542326565,0.310423932648269,NA,0.00318194786706527,0.0221904656333814,-0.040310565574536,0.0466744613086666,NA,-1.04517815618062,0.0280046045725549,-1.10006617254412,-0.99029013981713,NA,0,0,36808.9579762934,36684.849071533,"0 -1","-1: 10, 0: 10, +1: 10",124.108904760382
358,10,10,10,58,0,-1,-0.0195752023821922,0.151857560889501,-0.317210552505712,0.278060147741327,NA,-0.0219153338171015,0.0255362988724592,-0.0719655599055723,0.0281348922713694,NA,-0.999885789182189,0.0309173997637162,-1.0604827792147,-0.939288799149678,NA,0,0,37138.2895767294,37019.5366214279,"0 -1","-1: 10, 0: 10, +1: 10",118.752955301519
359,10,10,10,59,0,-1,-0.00844802162408996,0.150193558998091,-0.30282198797024,0.28592594472206,NA,-0.00714511801552326,0.0258305960029662,-0.0577721558805412,0.0434819198494947,NA,-0.994090001048729,0.0308108463202026,-1.05447815016952,-0.933701851927934,NA,0,0,37122.9986409735,37020.6092934149,"0 -1","-1: 10, 0: 10, +1: 10",102.389347558557
360,10,10,10,60,0,-1,-0.0216642911232013,0.155509962790655,-0.326458217430049,0.283129635183646,NA,-0.0239389027067876,0.0324942694823505,-0.0876265005961335,0.0397486951825583,NA,-1.02423095900232,0.0399326998633857,-1.10249761254,-0.945964305464636,NA,0,0,37264.5627050054,37171.2929388932,"0 -1","-1: 10, 0: 10, +1: 10",93.2697661121929
361,10,10,10,61,0,-1,0.0324701933412098,0.146160574084805,-0.253999267824706,0.318939654507126,NA,0.0316967976700067,0.034831196266129,-0.0365710925500521,0.0999646878900655,NA,-0.948681259190876,0.0431830021337176,-1.03331838811728,-0.864044130264473,NA,0,0,37669.1211076214,37584.7180812162,"0 -1","-1: 10, 0: 10, +1: 10",84.403026405198
362,10,10,10,62,0,-1,0.0282747513740441,0.143897640117634,-0.253759440716825,0.310308943464913,NA,0.0267200557428695,0.0295375414973332,-0.0311724617837608,0.0846125732694998,NA,-0.939266854632931,0.0368961100902763,-1.0115819015795,-0.866951807686365,NA,0,0,37508.5160181916,37414.7680095173,"0 -1","-1: 10, 0: 10, +1: 10",93.7480086743017
363,10,10,10,63,0,-1,-0.0143666032654478,0.159303661941513,-0.326596043276157,0.297862836745261,NA,-0.0153337820501984,0.030565595672047,-0.0752412487334239,0.0445736846330271,NA,-1.0441162801374,0.0380502320244936,-1.1186933645088,-0.969539195766,NA,0,0,37526.0764869713,37428.3076813469,"0 -1","-1: 10, 0: 10, +1: 10",97.7688056244006
364,10,10,10,64,0,-1,0.0241729637503862,0.14709878584022,-0.264135358666015,0.312481286166787,NA,0.0253093587213052,0.0328867460181938,-0.0391474790430706,0.0897661964856811,NA,-0.972287447939468,0.0405142473686888,-1.05169391364284,-0.892880982236091,NA,0,0,37729.0926571869,37629.7683570876,"0 -1","-1: 10, 0: 10, +1: 10",99.3243000993607
365,10,10,10,65,0,-1,0.0358250762596227,0.147789150591353,-0.253836336205195,0.32548648872444,NA,0.0329813114285679,0.026091452189506,-0.0181569951672126,0.0841196180243484,NA,-0.984304608070135,0.0313417388628613,-1.0457332874542,-0.922875928686068,NA,0,0,37204.2680561231,37098.0073562679,"0 -1","-1: 10, 0: 10, +1: 10",106.260699855258
366,10,10,10,66,0,-1,0.000518134389019945,0.142816826688995,-0.27939770230771,0.28043397108575,NA,0.00621954417776375,0.0239777132367587,-0.0407759101979126,0.0532149985534401,NA,-0.936196648699621,0.0316324687182581,-0.998195148129497,-0.874198149269745,NA,0,0,37221.3816338009,37117.0260126646,"0 -1","-1: 10, 0: 10, +1: 10",104.355621136339
367,10,10,10,67,0,-1,0.00591170631056887,0.147504347094927,-0.283191501558584,0.295014914179722,NA,0.00596366592932243,0.0313816584983156,-0.0555432545025114,0.0674705863611563,NA,-0.956208725010022,0.0391825410773439,-1.03300509434438,-0.879412355675666,NA,0,0,37599.0310718003,37507.886987344,"0 -1","-1: 10, 0: 10, +1: 10",91.1440844562967
368,10,10,10,68,0,-1,0.0395075351221736,0.147226150237738,-0.249050416926277,0.328065487170624,NA,0.0382162257725875,0.0268220353778983,-0.0143539975601523,0.0907864491053273,NA,-0.969572429947625,0.0325214169950703,-1.03331323598417,-0.905831623911079,NA,0,0,37409.0860563199,37299.4035601149,"0 -1","-1: 10, 0: 10, +1: 10",109.682496205052
369,10,10,10,69,0,-1,-0.000473378198832852,0.152059736966635,-0.298504986152071,0.297558229754405,NA,0.00136950291292178,0.0300503649327303,-0.057528130077515,0.0602671359033585,NA,-1.00310559533122,0.0362522606410907,-1.07415872054591,-0.93205247011652,NA,0,0,37556.2127251319,37454.2103837805,"0 -1","-1: 10, 0: 10, +1: 10",102.002341351399
370,10,10,10,70,0,-1,-0.0201913081045678,0.160830868675943,-0.335414018311706,0.295031402102571,NA,-0.0192174423783778,0.0301755303372733,-0.0783603950538293,0.0399255102970737,NA,-1.05892747481059,0.036575725697929,-1.13061457988695,-0.987240369734232,NA,0,0,37489.2808803418,37388.6678634436,"0 -1","-1: 10, 0: 10, +1: 10",100.613016898198
371,10,10,10,71,0,-1,-0.0212872037314376,0.159226048103728,-0.333364523415386,0.290790115952511,NA,-0.0210117739222683,0.0251628400327214,-0.070330034135145,0.0283064862906084,NA,-1.04828344276,0.0315687855256526,-1.11015712542594,-0.986409760094047,NA,0,0,37042.369392515,36933.1619808842,"0 -1","-1: 10, 0: 10, +1: 10",109.207411630734
372,10,10,10,72,0,-1,0.000499051964104622,0.148679284545044,-0.290906990991365,0.291905094919574,NA,-0.00346780076429553,0.030804623742195,-0.0638437538563051,0.0569081523277141,NA,-0.985708364438132,0.0378751672366641,-1.05994232813043,-0.911474400745839,NA,0,0,37603.9638207332,37496.7834448041,"0 -1","-1: 10, 0: 10, +1: 10",107.180375929114
373,10,10,10,73,0,-1,-0.0126038782779078,0.164261309336461,-0.334550128630764,0.309342372074949,NA,-0.010881138439196,0.0316433336257586,-0.0729009326964681,0.0511386558180761,NA,-1.07140002156249,0.0391157659592281,-1.14806551407028,-0.994734529054706,NA,0,0,37369.9809378766,37271.6084309257,"0 -1","-1: 10, 0: 10, +1: 10",98.3725069509237
374,10,10,10,74,0,-1,0.033556351329869,0.151221390122251,-0.262832127001823,0.329944829661561,NA,0.0320665564185599,0.0290945652206056,-0.0249577435596788,0.0890908563967985,NA,-0.990378684406862,0.0358211067915569,-1.06058676360468,-0.920170605209048,NA,0,0,37529.595023741,37430.7843958496,"0 -1","-1: 10, 0: 10, +1: 10",98.8106278913401
375,10,10,10,75,0,-1,0.0220027381157791,0.14440582866974,-0.261027485234573,0.305032961466131,NA,0.0240574112962151,0.0326753592736695,-0.039985116062084,0.0880999386545143,NA,-0.946274607616996,0.0403742322346758,-1.02540664870042,-0.867142566533575,NA,0,0,37746.1321586977,37654.5086723916,"0 -1","-1: 10, 0: 10, +1: 10",91.6234863061109
376,10,10,10,76,0,-1,0.0293729785604188,0.153555531325962,-0.271590332465379,0.330336289586216,NA,0.0312536832829704,0.0269074534859223,-0.021483956465124,0.0839913230310648,NA,-1.01640567134884,0.0342361972242398,-1.08350738487596,-0.949303957821715,NA,0,0,37345.8227804007,37230.1897235562,"0 -1","-1: 10, 0: 10, +1: 10",115.633056844497
377,10,10,10,77,0,-1,0.0611503976385193,0.154514254190645,-0.241691975673212,0.363992770950251,NA,0.0630232540663934,0.0291269875458175,0.00593540749844453,0.120111100634342,NA,-1.02197802018066,0.0359018005097722,-1.09234425615996,-0.951611784201366,NA,0,0,37496.515166217,37386.5115099635,"0 -1","-1: 10, 0: 10, +1: 10",110.003656253481
378,10,10,10,78,0,-1,0.00514051005270064,0.156142167526582,-0.300892514767419,0.31117353487282,NA,0.00452220319107739,0.0326198208336011,-0.0594114708249301,0.0684558772070849,NA,-1.02456072073655,0.0401354288022863,-1.10322471569311,-0.945896725780002,NA,0,0,37650.4923567613,37555.3918951582,"0 -1","-1: 10, 0: 10, +1: 10",95.1004616030914
379,10,10,10,79,0,-1,-0.0118109662886127,0.152533555910585,-0.310771242307185,0.28714930972996,NA,-0.0132558587520978,0.0270917362336307,-0.0663546860486728,0.0398429685444772,NA,-1.00864069310554,0.0335642799388419,-1.07442547295269,-0.94285591325839,NA,0,0,37313.0117773781,37209.8567144859,"0 -1","-1: 10, 0: 10, +1: 10",103.15506289214
380,10,10,10,80,0,-1,-0.0298845139171471,0.15842762742829,-0.340396957832725,0.28062792999843,NA,-0.0291057885566799,0.0314183277910115,-0.0906845794815364,0.0324730023681765,NA,-1.0432248624336,0.0397474323268792,-1.12112839827222,-0.965321326594972,NA,0,0,37569.9901442398,37464.6110787081,"0 -1","-1: 10, 0: 10, +1: 10",105.379065531633
381,10,10,10,81,0,-1,0.0114282642649539,0.148410475191123,-0.279450922038121,0.302307450568029,NA,0.0121627246878305,0.0334212375479088,-0.0533416972248285,0.0776671466004894,NA,-0.964124738962648,0.0409797075273993,-1.04444348981334,-0.883805988111961,NA,0,0,37638.2342830014,37551.3884044854,"0 -1","-1: 10, 0: 10, +1: 10",86.8458785160256
382,10,10,10,82,0,-1,-0.0344316841816129,0.155573958863428,-0.339351040486247,0.270487672123021,NA,-0.0334578546028817,0.0346032591037736,-0.101278996193986,0.0343632869882223,NA,-1.01320298261601,0.0423543216083502,-1.09621592755801,-0.930190037674021,NA,0,0,37724.5671210472,37635.7395148984,"0 -1","-1: 10, 0: 10, +1: 10",88.8276061488432
